PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
31,9/2/18,1:20:50 PM,1,5,"Love, Austin",1000017398,Right,NOR_TAR2,"Caulfield, Tom",1000048797,Left,NOR_TAR,Undefined,1,Bottom,0,0,0,Undefined,Undefined,InPlay,Undefined,Popup,Out,1,0,,88.15764235,-0.946863042,-2.617786188,2097.936864,175.0773031,11:45,5.999878975,2.688296697,6.960066496,-16.61382959,18.45536432,-1.438459759,3.782661256,0.178436023,79.19654218,-4.117151304,-2.903852885,0.426220574,,,,,,,,,,,,-0.05676235,10.69396581,-2.526030546,50,5.935189663,5.906106907,-127.9836035,-2.457444122,-0.092475,30.79071207,-14.75185781,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,8a3a3c28-aed4-11e8-ae34-484d7efbbbf7
32,9/2/18,1:21:27 PM,2,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,1,Bottom,1,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.82540384,-4.318766274,-4.538302363,2171.774198,192.3049348,12:30,5.949735463,2.706141761,7.122152267,-16.17741522,18.30657911,3.599373638,0.694377363,-1.100131436,80.37723468,-7.381190293,-3.823083885,0.422649443,,,,,,,,,,,,-3.457114043,11.70922659,-2.438783073,50,5.688088828,10.05547812,-128.4082607,-10.04374338,-5.700852473,29.65584391,-12.86529202,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,9c3b65e3-aed4-11e8-ae34-484d7efbbbf7
33,9/2/18,1:21:44 PM,2,2,"Love, Austin",1000017398,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,1,Bottom,1,1,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.17216249,0.018689936,-4.5481984,2355.061563,140.8379002,10:45,5.721362313,3.099274285,7.035935662,-34.01373967,4.392180528,-2.30352777,2.866505247,-1.242549019,77.10168425,-6.479512655,-4.99719126,0.446036712,,,,,,,,,,,,0.157155172,2.470867315,-2.823121814,50,5.711728492,9.689379936,-120.8069335,-0.869007687,0.234649608,21.25530769,-28.48477738,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,aa8eb311-aed4-11e8-ae34-484d7efbbbf7
34,9/2/18,1:21:59 PM,2,3,"Love, Austin",1000017398,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,1,Bottom,1,1,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.06560725,-1.106399471,-3.859010546,2278.684089,207.7835899,1:00,5.978311419,2.888047421,6.887234886,-17.94631011,15.9369348,7.609463474,3.490092521,0.034230084,81.50340833,-4.510282466,-2.367394982,0.418951757,,,,,,,,,,,,-5.285874016,9.201890663,-2.64664739,50,5.901557856,8.434863959,-129.3413104,-2.92962438,-8.979430251,26.26783322,-16.54224668,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b3763e98-aed4-11e8-ae34-484d7efbbbf7
35,9/2/18,1:22:22 PM,2,4,"Love, Austin",1000017398,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,1,Bottom,1,1,2,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,80.37867821,-0.25552439,-3.430364591,,73.60675266,8:30,5.786647461,2.733058241,6.953128315,-41.89758489,-0.248402092,-6.980475949,2.000289563,-1.002614959,73.94275754,-8.297119342,-4.800068386,0.46448828,45.02327764,-19.35900068,135.4419906,,,,,5.400968985,4.251969918,117.5289929,0.087293091,2.916857837,-0.044203195,-2.518415629,50,5.756988628,7.236021212,-116.8108389,-1.65139077,4.015803784,22.73480124,-32.2349056,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c02aa664-aed4-11e8-ae34-484d7efbbbf7
36,9/2/18,1:22:41 PM,2,5,"Love, Austin",1000017398,Right,NOR_TAR2,"Enwiller, Dylan",1000017380,Right,NOR_TAR,Undefined,1,Bottom,1,1,2,Undefined,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.24837873,-1.748557064,-5.080751353,2255.65795,216.1345758,1:15,5.875645461,3.060384905,7.022651126,-21.60156953,11.47975612,7.23809915,2.47894944,-0.93070089,82.39339058,-5.87828638,-3.655909767,0.413964377,,,,,,,,,,,,-5.49282161,6.949880345,-2.752968884,50,5.761764926,11.34665587,-130.7781296,-4.566552607,-9.50062835,27.90728029,-20.15322667,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,cc59865c-aed4-11e8-ae34-484d7efbbbf7
37,9/2/18,1:23:08 PM,3,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Roberts, Caleb",1000036023,Left,NOR_TAR,Undefined,1,Bottom,2,0,0,Undefined,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,90.36908208,-1.587911754,-4.232105951,2187.351868,212.6431531,1:00,5.71793031,3.171607943,6.911594497,-17.34926771,15.62025418,9.064126591,2.839326453,0.105397211,82.57306638,-4.880845128,-2.454249082,0.413264255,93.73762835,5.255348959,-7.660994578,1413.534513,107.842224,1.977627708,-21.67757672,123.7298725,122.8232762,-11.83394305,1.028689575,-6.224131529,9.173769745,-2.908787977,50,5.61167813,9.356750269,-131.1457096,-4.058881457,-10.85271749,27.42844875,-16.17818939,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,dae60daf-aed4-11e8-ae34-484d7efbbbf7
38,9/2/18,1:23:56 PM,4,1,"Love, Austin",1000017398,Right,NOR_TAR2,"Casparius, Ben",1000017394,Right,NOR_TAR,Undefined,1,Bottom,2,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.31065027,-1.287995131,-4.474620535,,98.19778419,9:15,5.706846422,3.288763966,6.654497428,-39.5478063,2.477317021,-5.014267753,1.177917035,-1.252283939,74.48937949,-8.774019903,-5.446299633,0.46657989,,,,,,,,,,,,1.589326307,1.728833803,-2.985993888,50,5.604443281,9.29521244,-116.5382293,-3.746314789,2.196657143,20.8723819,-29.78457378,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,f5ad6131-aed4-11e8-ae34-484d7efbbbf7
39,9/2/18,1:24:15 PM,4,2,"Love, Austin",1000017398,Right,NOR_TAR2,"Casparius, Ben",1000017394,Right,NOR_TAR,Undefined,1,Bottom,2,1,0,Undefined,Undefined,InPlay,Undefined,GroundBall,Out,2,0,,87.47040207,-2.396846764,-4.446002778,2136.45337,216.0799188,1:15,5.749498573,3.000187855,6.946447633,-20.99623135,14.05757914,9.15501759,1.81710123,-0.254118901,80.41493451,-6.38325564,-2.657041562,0.426127081,92.58874825,-19.70049017,-9.140300904,,,,,6.579888203,5.510288124,-4.88198148,0.039834595,-6.282404101,8.498942822,-2.726638461,50,5.592749587,9.535609823,-126.898229,-5.848502178,-10.3000477,24.64149647,-18.23996933,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,fe99b18d-aed4-11e8-ae34-484d7efbbbf7
40,9/2/18,1:24:59 PM,1,1,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,81.52414238,-1.241862808,-3.316253027,2013.614204,224.7012838,1:30,5.750521013,2.063437953,5.47974566,-26.90171906,16.01116246,13.79795265,2.348625704,0.172725013,74.25381101,-6.24763943,-0.661919237,0.471482261,,,,,,,,,,,,-8.26286682,8.869584139,-1.782448032,50,5.623581141,6.249806809,-118.1210525,-3.407807171,-11.64671154,22.99330989,-19.67215422,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,1ea1db41-aed5-11e8-ae34-484d7efbbbf7
41,9/2/18,1:25:10 PM,1,2,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,82.48156135,-0.618819298,-3.423812619,1905.971222,238.944403,2:00,5.694619951,1.97103499,5.700071458,-30.27242848,10.90335909,15.07570907,2.578435562,0.100867511,75.86171991,-6.27292485,-0.530255413,0.46184099,,,,,,,,,,,,-8.925661228,5.996021894,-1.693549235,50,5.62381333,6.525733992,-119.69073,-2.277806869,-13.04013898,21.56161482,-23.41402991,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,250a5d9a-aed5-11e8-ae34-484d7efbbbf7
42,9/2/18,1:25:20 PM,1,3,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,79.14618301,0.119809096,-2.517413419,1944.680068,256.9113474,2:30,5.531965447,2.184918812,5.830729262,-39.24640321,5.439697071,14.33076618,2.323146226,1.107900161,72.56533985,-7.277863821,0.257812762,0.481124803,,,,,,,,,,,,-8.386681866,2.910906586,-1.988055349,50,5.518706467,4.469289595,-114.9064779,-1.019250664,-11.21898111,21.18358138,-28.28008828,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2b4f1b99-aed5-11e8-ae34-484d7efbbbf7
43,9/2/18,1:25:32 PM,1,4,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,73.8121642,1.702564118,-2.456663913,2458.342474,44.64381886,7:30,5.552194439,1.947777223,5.182711288,-62.82455211,-9.811937875,-12.12177253,1.786580068,-1.432902713,67.87622495,-10.03102672,-4.775679355,0.524036007,,,,,,,,,,,,5.633185644,-5.631739086,-1.709842196,50,5.662019923,5.081680776,-107.0347269,1.009431806,6.488939595,19.68947787,-38.66132184,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,32576055-aed5-11e8-ae34-484d7efbbbf7
44,9/2/18,1:25:46 PM,1,5,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,84.41079428,0.748301608,-1.568660761,1981.796134,238.0961815,2:00,5.535542111,1.974626807,5.724061917,-27.87396775,11.934887,15.88389646,3.900321706,1.923404356,76.28731499,-4.508607278,1.527816419,0.454110308,,,,,,,,,,,,-8.986963581,6.190412769,-1.853671939,50,5.581041425,2.638183233,-122.4357882,0.702408575,-13.51176238,26.32370629,-22.86685758,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,3adac61d-aed5-11e8-ae34-484d7efbbbf7
45,9/2/18,1:26:00 PM,1,6,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,0,0,,80.43865741,2.088949098,-1.958795665,1968.524828,241.3753883,2:00,5.639199495,2.39925662,5.597657895,-31.81746751,12.11383322,18.24984636,4.925521041,2.186614791,72.88858732,-3.892078595,1.578923035,0.477044123,,,,,,,,,,,,-10.29610386,5.867967753,-2.243741199,50,5.797752904,3.201301934,-116.6206735,3.248468826,-14.10668478,22.9848801,-24.13435,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,42e9550d-aed5-11e8-ae34-484d7efbbbf7
46,9/2/18,1:26:36 PM,1,7,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.80417049,0.896479258,-1.899471254,1974.991604,251.9473149,2:30,5.532905453,1.802117298,5.783429024,-28.23718005,7.517994511,17.66391528,3.989785976,1.598146593,80.55307904,-4.442403811,1.536014705,0.430368989,,,,,,,,,,,,-10.03485417,3.789996204,-1.656397809,50,5.589913574,3.453087426,-128.8777387,1.028334876,-16.77846662,28.25102508,-25.83710298,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5849ab67-aed5-11e8-ae34-484d7efbbbf7
47,9/2/18,1:26:48 PM,1,8,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,1,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.29550322,-0.02085229,-2.355584714,1676.161467,203.4047187,12:45,5.326023768,1.804595792,5.900683513,-23.9630392,17.22938512,6.666897595,3.32244646,0.201407077,75.15446834,-4.5047435,-1.068364862,0.461934282,61.35827288,42.1170164,-112.4266473,,,,,,,,,-4.232500437,9.296470901,-1.619345003,50,5.310723902,4.644987118,-119.4871561,-0.728964527,-6.127926205,22.70773001,-18.71437182,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,602d4ea2-aed5-11e8-ae34-484d7efbbbf7
48,9/2/18,1:27:10 PM,1,9,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,1,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.2243779,2.155942786,-3.495904684,2081.779166,219.5003455,1:15,5.340188043,1.662132227,6.027972858,-27.71524761,9.026320635,5.990424222,5.014203708,-1.049056231,79.17799093,-3.090068922,-2.33079735,0.436264991,,,,,,,,,,,,-4.232560276,4.288794633,-1.392070567,50,5.493936146,7.456488209,-126.3923927,3.86781841,-6.832776926,26.25196458,-25.25049045,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,69f4fdb0-aed5-11e8-ae34-484d7efbbbf7
49,9/2/18,1:27:47 PM,1,10,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,2,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.05356358,-0.153555994,-3.349449959,2171.288139,202.4853692,12:45,5.625480058,1.67820058,6.175630414,-21.84410733,12.95660102,4.743655773,3.666892782,-1.003111723,81.45691074,-4.265024079,-2.43211318,0.424585893,50.05935061,52.0948187,-136.4009511,2529.579478,,,,,,,,-3.480245862,7.096797599,-1.42754685,50,5.602710862,7.367512819,-129.2808142,-1.009108143,-5.907786412,26.19128968,-20.1270938,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,83249264-aed5-11e8-ae34-484d7efbbbf7
50,9/2/18,1:28:09 PM,1,11,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,2,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.15364474,-1.433981815,-4.344503781,2218.110448,227.9017892,1:30,5.465287562,1.76038667,5.880832337,-24.02875111,11.72638476,10.90984463,2.122695104,-1.315357579,80.37894132,-5.968273983,-2.218566415,0.430368756,,,,,,,,,,,,-7.24609053,6.796231817,-1.415823882,50,5.335644307,9.297500595,-128.9658577,-4.019279928,-12.05367222,29.89920237,-20.86870393,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,8dd129ee-aed5-11e8-ae34-484d7efbbbf7
51,9/2/18,1:28:23 PM,1,12,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brantley, Cameran",1000048799,Left,NOR_TAR2,Undefined,2,Top,0,3,2,Undefined,Undefined,InPlay,Undefined,Popup,Out,1,0,,89.05328111,-0.430859809,-3.174180333,2187.29462,210.7583344,1:00,5.417235072,1.570976419,5.989610833,-20.90555494,14.3344185,7.573940597,3.284482726,-0.70879056,80.95896236,-4.358507978,-1.707217084,0.427257116,51.03560028,62.70371057,-27.6460035,4579.885667,,,,89.40541534,38.30496322,-35.62760453,3.777731323,-5.001361143,7.886277903,-1.325154362,50,5.371822904,6.835766997,-129.1906436,-1.611236701,-8.428443221,27.63243933,-18.88385742,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,94a9bf4e-aed5-11e8-ae34-484d7efbbbf7
52,9/2/18,1:28:57 PM,2,1,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,0,0,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.3328491,-1.10541542,-3.31818604,1982.709265,236.898338,2:00,5.646100956,1.805054964,6.061219329,-24.83108783,10.28165266,13.05797366,2.541649635,-0.114327063,80.95029259,-5.806680882,-0.767682085,0.426485118,,,,,,,,,,,,-8.077413081,5.92858898,-1.55453034,50,5.547145109,6.923013658,-129.5048397,-3.306057693,-13.60919351,29.04461955,-22.18529178,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,a8ca8fbe-aed5-11e8-ae34-484d7efbbbf7
53,9/2/18,1:29:10 PM,2,2,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,83.59579264,-2.226022053,-2.526163953,1789.76804,238.0340155,2:00,5.289287072,1.828335498,6.422682174,-30.25184044,8.952332006,11.64190368,0.699436194,0.520674396,76.7478878,-7.95156926,-0.261185818,0.450648224,,,,,,,,,,,,-7.09044456,5.549852764,-1.653720674,50,5.116820922,4.923133801,-121.4069808,-5.603405756,-10.58164533,23.79243683,-23.89155328,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,b0159889-aed5-11e8-ae34-484d7efbbbf7
54,9/2/18,1:29:23 PM,2,3,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,1,1,Undefined,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.27077232,-0.178843131,-3.651660708,1747.376621,242.0514356,2:00,5.163493484,1.89614421,6.258687169,-33.20865046,7.425856877,10.53192629,2.199616601,-0.548913254,75.53569914,-6.467694673,-1.606419338,0.458795361,,,,,,,,,,,,-6.712239942,4.113461009,-1.63034901,50,5.134049185,7.20663697,-119.4204227,-1.380014185,-9.730924544,22.1580441,-26.21064751,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ba7d095f-aed5-11e8-ae34-484d7efbbbf7
55,9/2/18,1:29:41 PM,2,4,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.24565675,-0.246001585,-1.049443209,2043.375597,234.2385925,1:45,5.297926981,1.933895596,5.978515859,-26.07119309,9.892791297,11.20966652,2.88333199,1.954767764,80.05883409,-5.180827057,1.141894507,0.431623834,,,,,,,,,,,,-6.369844619,5.44188645,-1.857062403,50,5.264237108,1.837660309,-128.1133257,-1.405181947,-10.51089953,28.23508125,-23.19437556,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,c1d8c2f2-aed5-11e8-ae34-484d7efbbbf7
56,9/2/18,1:29:54 PM,2,5,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,2,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.33690852,1.317664298,-1.377528012,2544.54809,40.34584665,7:15,5.336872293,1.883578971,5.733465068,-64.28961841,-15.87476746,-15.29183661,1.065212243,-0.740463986,70.44022734,-10.80100529,-4.329275856,0.500795961,,,,,,,,,,,,7.779029649,-8.876559654,-1.759168902,50,5.406466578,3.254195286,-110.9514845,0.404061418,9.620724263,21.30680853,-43.15214437,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,ca78c552-aed5-11e8-ae34-484d7efbbbf7
57,9/2/18,1:30:12 PM,2,6,"Dotson, Josh",1000048798,Right,NOR_TAR,"Hesterlee, Jackson",1000017385,Left,NOR_TAR2,Undefined,2,Top,1,3,2,Undefined,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,82.60582255,-0.559798615,-2.066387124,1818.031773,239.1316583,2:00,5.221796506,2.035727149,6.224028136,-30.46274929,10.02358911,13.5257892,2.145950833,1.321850763,75.45056306,-6.333937266,0.575702977,0.457958125,,,,,,,,,,,,-7.954223591,5.641903265,-1.8877767,50,5.164953195,3.783911218,-119.9891341,-2.081991551,-11.5710623,23.68962651,-23.96673411,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,d90c73b3-aed5-11e8-ae34-484d7efbbbf7
58,9/2/18,1:30:52 PM,3,1,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,0,0,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.01934279,-1.208704799,-2.393300036,2188.141832,236.7426295,2:00,5.429971343,1.750970704,5.950651658,-27.3289685,9.736129987,12.18059811,2.015705736,0.600122782,79.05724566,-6.369391712,-0.026836681,0.43818156,,,,,,,,,,,,-7.291841861,5.638887915,-1.567904292,50,5.318616965,4.756623624,-126.260638,-3.554606765,-11.68784214,27.40312252,-23.13566936,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,f0238787-aed5-11e8-ae34-484d7efbbbf7
59,9/2/18,1:31:23 PM,3,2,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,0,1,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,74.12801057,3.898164301,-2.013040502,2548.417641,42.95424739,7:30,5.408946316,1.689744129,5.013748529,-64.89713516,-11.56359772,-13.25443513,3.527136204,-1.388103948,67.34587588,-8.295826645,-4.560283219,0.525619796,,,,,,,,,,,,6.293711849,-7.230470918,-1.485420093,50,5.729936281,4.334181471,-107.2364679,4.971757273,7.239453126,20.65381408,-40.49102533,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0216629a-aed6-11e8-ae34-484d7efbbbf7
60,9/2/18,1:31:43 PM,3,3,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,1,1,Undefined,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.03577867,-0.674038347,-3.997437127,2088.947039,210.2251157,1:00,5.615670272,1.663544787,6.00058234,-23.79521485,13.05421335,6.628010843,3.007485416,-1.464024562,79.41343994,-5.143540045,-2.716826201,0.436904879,62.78619186,15.77163118,132.8318383,6808.661561,-81.55818643,4.898571496,73.81204241,123.4298215,49.25288089,138.6794502,1.649783325,-4.692084694,7.257578716,-1.352814213,50,5.549566062,8.535131424,-126.172111,-2.22288778,-7.564193128,25.6538619,-20.47397692,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,0af6c6a3-aed6-11e8-ae34-484d7efbbbf7
61,9/2/18,1:32:16 PM,3,4,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,1,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.45761503,-0.894472246,-4.608790224,2191.936252,223.7941665,1:30,5.509289669,1.646423427,5.925585735,-24.19866665,12.69661932,10.36858177,2.658793366,-1.720233013,79.25420125,-5.449545988,-2.593414884,0.437176651,,,,,,,,,,,,-6.957084739,7.13495274,-1.283447487,50,5.424056612,9.735539244,-126.5606859,-2.743867175,-11.21400412,27.3268986,-20.6733421,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,23594b35-aed6-11e8-ae34-484d7efbbbf7
62,9/2/18,1:32:37 PM,3,5,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,2,2,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.58633253,3.838628856,-2.6572637,2605.53254,40.59086649,7:15,5.541077529,1.635745453,5.688430074,-60.47366279,-10.86539027,-11.28898601,3.947588278,-1.841472036,69.20587359,-7.607825927,-4.837544565,0.506930673,,,,,,,,,,,,5.263327021,-6.886537257,-1.405301264,50,5.826541258,5.534238913,-109.5187575,5.325245048,6.368958239,20.0097302,-40.50719374,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,2ebfdfa3-aed6-11e8-ae34-484d7efbbbf7
63,9/2/18,1:32:58 PM,3,6,"Dotson, Josh",1000048798,Right,NOR_TAR,"Brandenburg, Kip",1000017389,Right,NOR_TAR2,Undefined,2,Top,1,3,2,Undefined,Undefined,InPlay,Undefined,Popup,Out,1,0,,86.66953144,0.660668095,-3.057290242,2044.28379,228.3512447,1:30,5.457782446,1.68803553,5.720552533,-27.1165268,10.24374949,9.726687671,3.803610111,-0.311109915,79.24643601,-4.421603997,-1.190433221,0.439922888,82.84330625,64.07120704,-31.87540631,,83.30875358,139.3131541,-71.83059576,171.5827157,44.90423174,-41.23171618,6.024065552,-6.017638762,5.313688185,-1.439137937,50,5.496208104,6.297577799,-125.778383,0.542245318,-9.673883965,24.67222618,-23.6318271,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,37ac2fc2-aed6-11e8-ae34-484d7efbbbf7
64,9/2/18,1:33:56 PM,4,1,"Dotson, Josh",1000048798,Right,NOR_TAR,"Ladowski, Josh",8890003,Right,NOR_TAR2,Undefined,2,Top,2,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.08019304,-1.222303285,-1.441413887,1967.882451,242.6601212,2:00,5.398509527,1.907566896,5.744643708,-29.76575645,8.024665661,12.34551467,1.757507062,1.64568987,79.04175784,-6.797386011,0.933426102,0.442448156,,,,,,,,,,,,-6.994034403,4.640999642,-1.795840845,50,5.278722766,2.617455207,-125.0477287,-3.684157238,-11.10366875,24.59113988,-24.80603751,NOR_TAR,NOR_TAR2,UNC,D1,ACC,20180902-UNC-1,5b7548ca-aed6-11e8-ae34-484d7efbbbf7
